textual_unit,conceptual_item,use_number
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__cut_operation,1
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_37,https://www.foom.com/core#concept__produce,1
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__rectilinear_figure,10
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__line,5
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__figure,3
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__straight_line,3
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__base,3
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__is_located,2
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__produce,2
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__cut_operation,1
https://www.foom.com/core#proof_38,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__rectilinear_figure,8
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__line,4
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__base,3
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__side_of_triangle,3
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__smaller,1
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__greater,1
https://www.foom.com/core#proof_39,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__straight_line,4
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__interior_angle,4
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__rectilinear_figure,3
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__side,2
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__place,2
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__diagrammatic_object,1
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_4,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__rectilinear_figure,6
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__line,2
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__base,2
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__smaller,1
https://www.foom.com/core#proof_40,https://www.foom.com/core#concept__greater,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__rectilinear_figure,10
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__finite_straight_line,4
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__figure,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__cut_operation,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_41,https://www.foom.com/core#concept__line,1
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__rectilinear_figure,9
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__base,5
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__side_of_triangle,4
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__straight_line,4
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__line,3
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__figure,3
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__construct,3
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_42,https://www.foom.com/core#concept__cut_operation,1
https://www.foom.com/core#proof_43,https://www.foom.com/core#concept__complement,4
https://www.foom.com/core#proof_43,https://www.foom.com/core#concept__rectilinear_figure,3
https://www.foom.com/core#proof_43,https://www.foom.com/core#concept__diameter,2
https://www.foom.com/core#proof_43,https://www.foom.com/core#concept__figure,1
https://www.foom.com/core#proof_43,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__rectilinear_figure,10
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__straight_line,9
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__diagrammatic_object,7
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__figure,5
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__line,4
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__is_located,3
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__complement,3
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__apply,2
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__meet,2
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__diameter,2
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__produce,2
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__conduct,2
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__side,1
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__smaller,1
https://www.foom.com/core#proof_44,https://www.foom.com/core#concept__construct,1
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__straight_line,9
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__rectilinear_figure,8
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__diagrammatic_object,6
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__figure,4
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__is_located,3
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__apply,2
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__side,1
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__line,1
https://www.foom.com/core#proof_45,https://www.foom.com/core#concept__construct,1
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__straight_line,5
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__diagrammatic_object,4
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__rectilinear_figure,3
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__is_located,2
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__side,2
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__describe,1
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__parallelogram,1
https://www.foom.com/core#proof_46,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__side,8
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__rectilinear_figure,7
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__parallelogram,6
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__figure,6
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__is_located,5
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__straight_line,5
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__line,3
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__base,3
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__describe,2
https://www.foom.com/core#proof_47,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__side,8
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__parallelogram,4
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__figure,3
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__straight_line,3
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__diagrammatic_object,2
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_48,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__straight_line,6
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__diagrammatic_object,4
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__side,4
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__interior_angle,4
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__is_located,3
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__triangle,2
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__rectilinear_figure,2
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__base,2
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_5,https://www.foom.com/core#concept__greater,1
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__side,6
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__rectilinear_figure,3
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__diagrammatic_object,2
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__greater,2
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__figure,1
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_6,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__straight_line,6
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__construct,1
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__rectilinear_figure,1
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__object,1
https://www.foom.com/core#proof_7,https://www.foom.com/core#concept__greater,1
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__straight_line,4
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__figure,3
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__side,3
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__diagrammatic_object,2
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__rectilinear_figure,2
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__construct,1
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_8,https://www.foom.com/core#concept__place,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__straight_line,6
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__figure,2
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__is_located,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__rectilinear_figure,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__side,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__base,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__cut_operation,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__construct,1
https://www.foom.com/core#proof_9,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__figure,5
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__angle,5
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__is_located,3
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#proof_aristotle,https://www.foom.com/core#concept__abstract_object,1
https://www.foom.com/core#proof_pappus,https://www.foom.com/core#concept__rectilinear_figure,3
https://www.foom.com/core#proof_pappus,https://www.foom.com/core#concept__diagrammatic_object,3
https://www.foom.com/core#proof_pappus,https://www.foom.com/core#concept__side,2
https://www.foom.com/core#proof_pappus,https://www.foom.com/core#concept__is_located,1
